# 
x,y,rho,u,v,P,e_internal
0.939024,0.158537,1,-0.00978132,-0.00995539,1.51709,2.5
0.963415,0.158537,1,-0.00365878,-0.0026722,1.51588,2.5
0.987805,0.158537,1,-0.000428923,0.000801215,1.51491,2.5
0.0121951,0.182927,1,-0.00367286,-0.0127015,1.51355,2.5
0.0365854,0.182927,1,-0.0103774,-0.0282251,1.50902,2.5
0.0609756,0.182927,1,-0.0261695,-0.0321688,1.50565,2.5
0.0853659,0.182927,1,-0.0463373,-0.0268869,1.50308,2.5
0.109756,0.182927,1,-0.0675949,-0.0160158,1.50101,2.5
0.134146,0.182927,1,-0.0882586,-0.00276005,1.49932,2.5
0.158537,0.182927,1,-0.107701,0.0105931,1.49786,2.5
0.182927,0.182927,1,-0.125885,0.0226197,1.49651,2.5
0.207317,0.182927,1,-0.143067,0.032661,1.4953,2.5
0.231707,0.182927,1,-0.159499,0.0404706,1.49423,2.5
0.256098,0.182927,1,-0.175348,0.0460274,1.49331,2.5
0.280488,0.182927,1,-0.190668,0.049418,1.49255,2.5
0.304878,0.182927,1,-0.205418,0.0507667,1.49196,2.5
0.329268,0.182927,1,-0.219475,0.0502001,1.49159,2.5
0.353659,0.182927,1,-0.23266,0.0478338,1.49145,2.5
0.378049,0.182927,1,-0.24476,0.043772,1.49158,2.5
0.402439,0.182927,1,-0.255543,0.0381143,1.49202,2.5
0.426829,0.182927,1,-0.264771,0.0309645,1.49282,2.5
0.45122,0.182927,1,-0.272211,0.0224398,1.49399,2.5
0.47561,0.182927,1,-0.277642,0.0126784,1.49555,2.5
0.5,0.182927,1,-0.280863,0.00184523,1.49751,2.5
0.52439,0.182927,1,-0.281695,-0.00986376,1.49985,2.5
0.54878,0.182927,1,-0.27999,-0.022199,1.50249,2.5
0.573171,0.182927,1,-0.275628,-0.0348472,1.50536,2.5
0.597561,0.182927,1,-0.268522,-0.0474317,1.50838,2.5
0.621951,0.182927,1,-0.258636,-0.0595191,1.51143,2.5
0.646341,0.182927,1,-0.245993,-0.07063,1.51437,2.5
0.670732,0.182927,1,-0.230688,-0.0802535,1.51708,2.5
0.695122,0.182927,1,-0.212903,-0.08787,1.51941,2.5
0.719512,0.182927,1,-0.192922,-0.092982,1.52125,2.5
0.743902,0.182927,1,-0.171143,-0.0951543,1.52252,2.5
0.768293,0.182927,1,-0.148087,-0.0940653,1.52316,2.5
0.792683,0.182927,1,-0.124393,-0.0895654,1.52317,2.5
0.817073,0.182927,1,-0.100812,-0.0817372,1.5226,2.5
0.841463,0.182927,1,-0.0781715,-0.0709477,1.52154,2.5
0.865854,0.182927,1,-0.0573175,-0.0578784,1.52013,2.5
0.890244,0.182927,1,-0.0390398,-0.0435179,1.5185,2.5
0.914634,0.182927,1,-0.023978,-0.0291122,1.51679,2.5
0.939024,0.182927,1,-0.0125332,-0.0160779,1.51515,2.5
0.963415,0.182927,1,-0.00480751,-0.00590205,1.51367,2.5
0.987805,0.182927,1,-0.000591868,-5.66303e-05,1.51242,2.5
0.0121951,0.207317,1,-0.00312863,-0.00599688,1.51545,2.5
0.0365854,0.207317,1,-0.00902542,-0.0124331,1.51139,2.5
0.0609756,0.207317,1,-0.0235414,-0.012001,1.50816,2.5
0.0853659,0.207317,1,-0.0431115,-0.00562926,1.50555,2.5
0.109756,0.207317,1,-0.0648505,0.00464781,1.50335,2.5
0.134146,0.207317,1,-0.0869171,0.0166822,1.50134,2.5
0.158537,0.207317,1,-0.108394,0.0287777,1.49943,2.5
0.182927,0.207317,1,-0.128958,0.0398013,1.49762,2.5
0.207317,0.207317,1,-0.148587,0.0490932,1.49592,2.5
0.231707,0.207317,1,-0.167367,0.0563189,1.49435,2.5
0.256098,0.207317,1,-0.185374,0.0613482,1.49292,2.5
0.280488,0.207317,1,-0.202637,0.0641678,1.49166,2.5
0.304878,0.207317,1,-0.219117,0.0648233,1.49059,2.5
0.329268,0.207317,1,-0.234713,0.0633853,1.48974,2.5
0.353659,0.207317,1,-0.249276,0.059934,1.48914,2.5
0.378049,0.207317,1,-0.262619,0.0545549,1.48885,2.5
0.402439,0.207317,1,-0.274536,0.0473422,1.48889,2.5
0.426829,0.207317,1,-0.284809,0.0384043,1.48932,2.5
0.45122,0.207317,1,-0.293221,0.0278709,1.49018,2.5
0.47561,0.207317,1,-0.299558,0.0158989,1.49147,2.5
0.5,0.207317,1,-0.303622,0.00267765,1.49323,2.5
0.52439,0.207317,1,-0.305232,-0.0115686,1.49544,2.5
0.54878,0.207317,1,-0.30423,-0.0265617,1.49804,2.5
0.573171,0.207317,1,-0.300477,-0.0419527,1.50096,2.5
0.597561,0.207317,1,-0.293856,-0.0573173,1.50411,2.5
0.621951,0.207317,1,-0.28429,-0.0721625,1.50737,2.5
0.646341,0.207317,1,-0.271753,-0.0859354,1.5106,2.5
0.670732,0.207317,1,-0.256288,-0.0980384,1.51366,2.5
0.695122,0.207317,1,-0.238025,-0.107851,1.51638,2.5
0.719512,0.207317,1,-0.217197,-0.114761,1.51862,2.5
0.743902,0.207317,1,-0.194161,-0.118211,1.52027,2.5
0.768293,0.207317,1,-0.169416,-0.117759,1.52125,2.5
0.792683,0.207317,1,-0.143607,-0.113146,1.52152,2.5
0.817073,0.207317,1,-0.117527,-0.104378,1.52111,2.5
0.841463,0.207317,1,-0.0920903,-0.0918018,1.52011,2.5
0.865854,0.207317,1,-0.0682782,-0.0761561,1.51863,2.5
0.890244,0.207317,1,-0.0470572,-0.0585797,1.51684,2.5
0.914634,0.207317,1,-0.0292675,-0.040557,1.51491,2.5
0.939024,0.207317,1,-0.015507,-0.0238036,1.51298,2.5
0.963415,0.207317,1,-0.00604019,-0.0101177,1.5112,2.5
0.987805,0.207317,1,-0.00076329,-0.00124037,1.50965,2.5
0.0121951,0.231707,1,-0.00285794,-0.000100087,1.51629,2.5
0.0365854,0.231707,1,-0.00837375,0.00208287,1.51257,2.5
0.0609756,0.231707,1,-0.0221523,0.00756909,1.50956,2.5
0.0853659,0.231707,1,-0.0412206,0.0161098,1.507,2.5
0.109756,0.231707,1,-0.0630709,0.0267144,1.50466,2.5
0.134146,0.231707,1,-0.0859362,0.0381593,1.5024,2.5
0.158537,0.231707,1,-0.108761,0.0493412,1.50018,2.5
0.182927,0.231707,1,-0.131018,0.0594311,1.49799,2.5
0.207317,0.231707,1,-0.152493,0.0678723,1.49586,2.5
0.231707,0.231707,1,-0.17313,0.0743265,1.49382,2.5
0.256098,0.231707,1,-0.192922,0.0786114,1.49189,2.5
0.280488,0.231707,1,-0.211853,0.0806478,1.49011,2.5
0.304878,0.231707,1,-0.229873,0.0804194,1.48852,2.5
0.329268,0.231707,1,-0.246891,0.0779475,1.48715,2.5
0.353659,0.231707,1,-0.262774,0.0732771,1.48605,2.5
0.378049,0.231707,1,-0.277358,0.066472,1.48526,2.5
0.402439,0.231707,1,-0.290456,0.0576158,1.48485,2.5
0.426829,0.231707,1,-0.301869,0.0468157,1.48486,2.5
0.45122,0.231707,1,-0.311388,0.0342081,1.48535,2.5
0.47561,0.231707,1,-0.318807,0.0199629,1.48633,2.5
0.5,0.231707,1,-0.323926,0.00428773,1.48783,2.5
0.52439,0.231707,1,-0.326556,-0.01257,1.48988,2.5
0.54878,0.231707,1,-0.326529,-0.0303149,1.49241,2.5
