# x y x_over_c Cp side
0.518689 -0.0517281 0.518689 -0.847505 L
0.512704 -0.0521257 0.512704 -0.844512 L
0.626337 -0.0434111 0.626337 -0.876026 L
0.536641 -0.050487 0.536641 -0.854344 L
0.491751 -0.053449 0.491751 -0.833619 L
0.60243 -0.0454374 0.60243 -0.871206 L
0.620361 -0.0439263 0.620361 -0.874919 L
0.0118232 -0.0184194 0.0118232 0.473324 L
0.671145 -0.0393911 0.671145 -0.879568 L
0.608407 -0.0449398 0.608407 -0.872799 L
0.614384 -0.0444359 0.614384 -0.874209 L
0.530658 -0.0509083 0.530658 -0.851681 L
0.500732 -0.0528942 0.500732 -0.837595 L
0.524674 -0.0513221 0.524674 -0.849884 L
0.503725 -0.0527056 0.503725 -0.83911 L
0.515696 -0.051928 0.515696 -0.845469 L
0.638289 0.0423655 0.638289 -0.868653 U
0.829245 -0.0229334 0.829245 0.0627035 L
0.509711 -0.0523212 0.509711 -0.842322 L
0.386904 -0.0584877 0.386904 -0.781065 L
0.302944 -0.0600129 0.302944 -0.743845 L
0.75173 -0.0314247 0.75173 -0.894349 L
0.395896 -0.0581746 0.395896 -0.78552 L
0.464804 -0.0550185 0.464804 -0.820913 L
0.683089 -0.0382664 0.683089 -0.882584 L
0.748747 -0.0317358 0.748747 -0.893335 L
0.40189 -0.0579527 0.40189 -0.787688 L
0.978041 0.00430956 0.978041 0.244628 U
0.0673279 -0.0402207 0.0673279 -0.224095 L
0.680103 -0.0385497 0.680103 -0.881396 L
0.461809 -0.055183 0.461809 -0.818762 L
0.45582 -0.0555055 0.45582 -0.814771 L
0.407884 -0.057721 0.407884 -0.788658 L
0.320939 0.0599132 0.320939 -0.716467 U
0.392899 -0.0582817 0.392899 -0.783312 L
0.15616 -0.054056 0.15616 -0.527106 L
0.458815 -0.0553454 0.458815 -0.816587 L
0.308942 -0.0599948 0.308942 -0.750613 L
0.398893 -0.0580649 0.398893 -0.785467 L
0.413878 0.0574797 0.413878 -0.794304 U
0.44983 -0.0558187 0.44983 -0.810915 L
0.736814 0.0329668 0.736814 -0.8798 U
0.15616 0.054056 0.15616 -0.569318 U
0.656212 0.0407632 0.656212 -0.869418 U
0.692046 -0.0374086 0.692046 -0.884138 L
0.686075 -0.0379818 0.686075 -0.88249 L
0.745764 -0.0320456 0.745764 -0.8943 L
0.772608 -0.0292129 0.772608 0.0309783 L
0.452825 -0.0556633 0.452825 -0.812401 L
0.838183 0.0219015 0.838183 0.0612086 U
0.404887 -0.0578381 0.404887 -0.787001 L
0.320939 -0.0599132 0.320939 -0.761412 L
0.413878 -0.0574797 0.413878 -0.78887 L
0.0385711 -0.0317579 0.0385711 -0.0355501 L
0.77559 0.0288925 0.77559 0.0308818 U
0.68906 -0.0376958 0.68906 -0.883071 L
0.757696 0.0307987 0.757696 -0.883118 U
0.769626 -0.0295323 0.769626 0.0266042 L
