# x y x_over_c Cp side
0.744888 -0.0483068 0.744888 -0.126466 L
0.367542 -0.0670706 0.367542 -0.654069 L
0.852435 -0.038768 0.852435 -0.0200103 L
0.253601 -0.0650727 0.253601 -0.628419 L
0.759832 -0.0470707 0.759832 -0.112046 L
0.37354 -0.0670305 0.37354 -0.647579 L
0.184776 -0.0605364 0.184776 -0.544611 L
0.762821 -0.0468198 0.762821 -0.109257 L
0.894221 -0.0346397 0.894221 0.030948 L
0.256598 -0.0652033 0.256598 -0.629584 L
0.361543 -0.0670977 0.361543 -0.655474 L
0.340549 -0.0670818 0.340549 -0.651586 L
0.42452 -0.0662463 0.42452 -0.412232 L
0.289569 -0.0663329 0.289569 -0.633881 L
0.262591 -0.0654505 0.262591 -0.617053 L
0.855421 -0.0384825 0.855421 -0.0175688 L
0.933445 -0.0101372 0.933445 0.10478 L
0.286571 -0.0662535 0.286571 -0.631725 L
0.352546 -0.0671127 0.352546 -0.65287 L
0.238204 0.0538461 0.238204 -0.861453 U
0.280575 -0.0660812 0.280575 -0.626347 L
0.843478 -0.0396185 0.843478 -0.0292027 L
0.27458 -0.06589 0.27458 -0.62195 L
0.891237 -0.0349425 0.891237 0.0269569 L
0.93048 -0.00968716 0.93048 0.0998692 L
0.89488 -0.00439863 0.89488 0.0497459 L
0.840492 -0.0399003 0.840492 -0.032567 L
