# x y x_over_c Cp side
0.844403 0.00278875 0.844403 0.0521763 U
0.544399 -0.0617325 0.544399 -0.74473 L
0.520433 -0.0628943 0.520433 -0.733849 L
0.711999 -0.0509096 0.711999 -0.0155856 L
0.870347 -0.0370316 0.870347 0.0543178 L
0.802799 0.00845376 0.802799 -0.984424 U
0.30756 -0.06672 0.30756 -0.651475 L
0.514441 -0.0631655 0.514441 -0.730164 L
0.429998 0.0474664 0.429998 -0.886569 U
0.796852 0.00924216 0.796852 -0.983579 U
0.508448 -0.0634281 0.508448 -0.726776 L
0.235628 -0.0641851 0.235628 -0.570232 L
0.565364 -0.0606291 0.565364 -0.742703 L
0.790905 0.010025 0.790905 -0.983948 U
0.550389 -0.0614247 0.550389 -0.746335 L
0.616262 -0.0576392 0.616262 -0.749191 L
0.480843 0.0436861 0.480843 -0.915273 U
0.316557 -0.0668606 0.316557 -0.665179 L
0.541403 -0.0618839 0.541403 -0.743511 L
0.244614 -0.0646517 0.244614 -0.591261 L
0.343151 0.0521634 0.343151 -0.814725 U
0.974733 -0.0259751 0.974733 0.219339 L
0.977714 -0.0256444 0.977714 0.229913 L
0.835491 0.0040213 0.835491 0.0357336 U
0.652175 -0.0552732 0.652175 -0.753177 L
0.435982 0.0470586 0.435982 -0.890941 U
0.874102 -0.00139223 0.874102 0.085946 L
0.832519 0.00443019 0.832519 0.00401931 U
0.298184 0.0535228 0.298184 -0.779831 U
0.971753 -0.026312 0.971753 0.209942 L
0.474864 0.0441639 0.474864 -0.912997 U
0.613269 -0.0578281 0.613269 -0.747912 L
0.547394 -0.0615794 0.547394 -0.744683 L
0.965793 -0.026986 0.965793 0.193201 L
0.438974 0.0468506 0.438974 -0.89254 U
0.968773 -0.0266493 0.968773 0.201356 L
0.562369 -0.0607911 0.562369 -0.745717 L
0.406528 -0.0666052 0.406528 -0.714887 L
0.403059 0.0491717 0.403059 -0.868716 U
0.441966 0.0466399 0.441966 -0.895023 U
0.826577 0.00524473 0.826577 -0.987044 U
0.655167 -0.0550687 0.655167 -0.754378 L
0.465894 0.0448658 0.465894 -0.908984 U
0.462903 0.0450956 0.462903 -0.907538 U
0.447949 0.0462108 0.447949 -0.898779 U
0.867362 -0.0373248 0.867362 0.0510052 L
0.322554 -0.0669362 0.322554 -0.673406 L
0.456922 0.0455486 0.456922 -0.904142 U
0.453931 0.0457717 0.453931 -0.902137 U
0.951234 -0.0128562 0.951234 0.188856 L
0.250605 -0.0649372 0.250605 -0.601288 L
0.463493 -0.0651451 0.463493 -0.719274 L
0.559374 -0.0609516 0.559374 -0.74531 L
0.226208 0.0536716 0.226208 -0.720864 U
0.817661 0.00645783 0.817661 -0.987117 U
0.814689 0.00685971 0.814689 -0.986586 U
0.313558 -0.0668175 0.313558 -0.660388 L
0.466491 -0.0650438 0.466491 -0.718487 L
0.808744 0.00765951 0.808744 -0.985627 U
0.771787 -0.0460603 0.771787 -0.00979399 L
0.903172 -0.0337264 0.903172 0.0915016 L
0.864377 -0.0376166 0.864377 0.0479231 L
0.403529 -0.0666569 0.403529 -0.712953 L
0.738909 -0.048792 0.738909 -0.0190668 L
0.900188 -0.0340316 0.900188 0.08848 L
0.768798 -0.0463146 0.768798 -0.011101 L
0.460496 -0.0652442 0.460496 -0.717539 L
0.304181 0.0533899 0.304181 -0.785352 U
0.73293 -0.0492715 0.73293 -0.0193786 L
0.837506 -0.0401812 0.837506 0.0274923 L
0.241618 -0.0645013 0.241618 -0.583858 L
0.622248 -0.0572573 0.622248 -0.750176 L
0.373113 0.0508255 0.373113 -0.844891 U
0.72396 -0.0499799 0.72396 -0.0177596 L
0.72097 -0.0502137 0.72097 -0.0171886 L
0.352141 0.0517996 0.352141 -0.82329 U
0.735919 -0.0490325 0.735919 -0.0191214 L
0.83452 -0.0404611 0.83452 0.0252499 L
0.64619 -0.0556789 0.64619 -0.75337 L
0.319555 -0.0669002 0.319555 -0.669176 L
0.457498 -0.0653412 0.457498 -0.716511 L
0.72994 -0.0495091 0.72994 -0.0191524 L
0.619255 -0.0574489 0.619255 -0.749093 L
0.625241 -0.0570643 0.625241 -0.749852 L
0.451503 -0.0655283 0.451503 -0.717388 L
0.71798 -0.0504466 0.71798 -0.0166044 L
0.72695 -0.0497452 0.72695 -0.0183833 L
0.367122 0.0511208 0.367122 -0.839305 U
0.906155 -0.0334202 0.906155 0.094034 L
